Timestamp,Round,Collar,Port,Plot,Group,Treatment,LI8100A_Port,Flux,value
2021-08-31T16:16:31Z,9,21,1,Salt,6,Control,NA,CO2,24.2583
2021-08-31T16:17:57Z,9,21,2,Salt,6,Control,NA,CH4,-1.72357
2021-08-31T16:17:57Z,9,21,2,Salt,6,Control,NA,CO2,11.8301
2021-08-31T16:19:56Z,9,19,1,Salt,5,1 µm,NA,CH4,-0.688791
2021-08-31T16:19:56Z,9,19,1,Salt,5,1 µm,NA,CO2,10.8678
2021-08-31T16:21:22Z,9,19,2,Salt,5,1 µm,NA,CH4,-0.681961
2021-08-31T16:21:22Z,9,19,2,Salt,5,1 µm,NA,CO2,8.18676
2021-08-31T16:22:58Z,9,20,1,Salt,5,45 µm,NA,CH4,-0.858876
2021-08-31T16:22:58Z,9,20,1,Salt,5,45 µm,NA,CO2,20.7306
2021-08-31T16:24:25Z,9,20,2,Salt,5,45 µm,NA,CH4,-0.435695
2021-08-31T16:24:25Z,9,20,2,Salt,5,45 µm,NA,CO2,11.386
2021-08-31T16:26:09Z,9,18,1,Salt,5,Disturbance,NA,CH4,-2.83846
2021-08-31T16:26:09Z,9,18,1,Salt,5,Disturbance,NA,CO2,31.0287
2021-08-31T16:27:34Z,9,18,2,Salt,5,Disturbance,NA,CH4,-1.95377
2021-08-31T16:27:34Z,9,18,2,Salt,5,Disturbance,NA,CO2,17.6622
2021-08-31T16:29:17Z,9,17,1,Salt,5,Control,NA,CH4,-2.05922
2021-08-31T16:29:17Z,9,17,1,Salt,5,Control,NA,CO2,31.264
2021-08-31T16:30:43Z,9,17,2,Salt,5,Control,NA,CH4,-1.55923
2021-08-31T16:30:43Z,9,17,2,Salt,5,Control,NA,CO2,15.253
2021-08-31T16:34:12Z,9,16,1,Control,4,45 µm,NA,CH4,-0.0977093
2021-08-31T16:34:12Z,9,16,1,Control,4,45 µm,NA,CO2,11.3283
2021-08-31T16:35:37Z,9,16,2,Control,4,45 µm,NA,CH4,-0.0846093
2021-08-31T16:35:37Z,9,16,2,Control,4,45 µm,NA,CO2,6.28882
2021-08-31T16:37:17Z,9,15,1,Control,4,1 µm,NA,CH4,-7.18607
2021-08-31T16:37:17Z,9,15,1,Control,4,1 µm,NA,CO2,55.3109
2021-08-31T16:38:43Z,9,15,2,Control,4,1 µm,NA,CH4,-1.46631
2021-08-31T16:38:43Z,9,15,2,Control,4,1 µm,NA,CO2,17.4406
2021-08-31T16:40:30Z,9,14,1,Control,4,Disturbance,NA,CH4,-2.80233
2021-08-31T16:40:30Z,9,14,1,Control,4,Disturbance,NA,CO2,39.3211
2021-08-31T16:41:55Z,9,14,2,Control,4,Disturbance,NA,CH4,-1.75263
2021-08-31T16:41:55Z,9,14,2,Control,4,Disturbance,NA,CO2,17.1159
2021-08-31T16:43:40Z,9,13,1,Control,4,Control,NA,CH4,-2.60538
2021-08-31T16:43:40Z,9,13,1,Control,4,Control,NA,CO2,23.5321
2021-08-31T16:45:05Z,9,13,2,Control,4,Control,NA,CH4,-1.77765
2021-08-31T16:45:05Z,9,13,2,Control,4,Control,NA,CO2,12.7302
2021-08-31T16:47:23Z,9,2,1,Control,1,Disturbance,NA,CH4,-3.46244
2021-08-31T16:47:23Z,9,2,1,Control,1,Disturbance,NA,CO2,37.9367
2021-08-31T16:48:49Z,9,2,2,Control,1,Disturbance,NA,CH4,-2.62144
2021-08-31T16:48:49Z,9,2,2,Control,1,Disturbance,NA,CO2,16.4691
2021-08-31T16:50:28Z,9,3,1,Control,1,1 µm,NA,CH4,-1.64902
2021-08-31T16:50:28Z,9,3,1,Control,1,1 µm,NA,CO2,13.4969
2021-08-31T16:51:54Z,9,3,2,Control,1,1 µm,NA,CH4,-1.57096
2021-08-31T16:51:54Z,9,3,2,Control,1,1 µm,NA,CO2,9.07508
2021-08-31T16:53:40Z,9,4,1,Control,1,45 µm,NA,CH4,-1.40815
2021-08-31T16:53:40Z,9,4,1,Control,1,45 µm,NA,CO2,21.5942
2021-08-31T16:55:05Z,9,4,2,Control,1,45 µm,NA,CH4,-1.02935
2021-08-31T16:55:05Z,9,4,2,Control,1,45 µm,NA,CO2,9.02241
2021-08-31T16:57:02Z,9,1,1,Control,1,Control,NA,CH4,-7.48963
2021-08-31T16:57:02Z,9,1,1,Control,1,Control,NA,CO2,43.7116
2021-08-31T17:00:28Z,9,7,1,Control,2,1 µm,NA,CH4,-3.62443
2021-08-31T17:00:28Z,9,7,1,Control,2,1 µm,NA,CO2,33.0265
2021-08-31T17:01:54Z,9,7,2,Control,2,1 µm,NA,CH4,-0.973911
2021-08-31T17:01:54Z,9,7,2,Control,2,1 µm,NA,CO2,8.85534
2021-08-31T17:03:30Z,9,6,1,Control,2,Disturbance,NA,CH4,-9.5338
2021-08-31T17:03:30Z,9,6,1,Control,2,Disturbance,NA,CO2,39.2453
2021-08-31T17:04:56Z,9,6,2,Control,2,Disturbance,NA,CH4,-2.66538
2021-08-31T17:04:56Z,9,6,2,Control,2,Disturbance,NA,CO2,18.4275
2021-08-31T17:06:36Z,9,8,1,Control,2,45 µm,NA,CH4,-4.27643
2021-08-31T17:06:36Z,9,8,1,Control,2,45 µm,NA,CO2,25.5502
2021-08-31T17:08:01Z,9,8,2,Control,2,45 µm,NA,CH4,-3.51673
2021-08-31T17:08:01Z,9,8,2,Control,2,45 µm,NA,CO2,19.6976
2021-08-31T17:09:37Z,9,5,1,Control,2,Control,NA,CH4,-5.31985
2021-08-31T17:09:37Z,9,5,1,Control,2,Control,NA,CO2,22.9195
2021-08-31T17:11:03Z,9,5,2,Control,2,Control,NA,CH4,-2.67936
2021-08-31T17:11:03Z,9,5,2,Control,2,Control,NA,CO2,15.5866
2021-08-31T17:12:57Z,9,9,1,Control,3,Control,NA,CH4,-4.94938
2021-08-31T17:12:57Z,9,9,1,Control,3,Control,NA,CO2,46.1526
2021-08-31T17:14:23Z,9,9,2,Control,3,Control,NA,CH4,-1.44081
2021-08-31T17:14:23Z,9,9,2,Control,3,Control,NA,CO2,15.2461
2021-08-31T17:15:59Z,9,11,1,Control,3,1 µm,NA,CH4,-0.188053
2021-08-31T17:15:59Z,9,11,1,Control,3,1 µm,NA,CO2,3.69299
2021-08-31T17:17:25Z,9,11,2,Control,3,1 µm,NA,CH4,-0.0631387
2021-08-31T17:17:25Z,9,11,2,Control,3,1 µm,NA,CO2,2.88614
2021-08-31T17:19:02Z,9,12,1,Control,3,45 µm,NA,CH4,-0.111464
2021-08-31T17:19:02Z,9,12,1,Control,3,45 µm,NA,CO2,13.0941
2021-08-31T17:20:28Z,9,12,2,Control,3,45 µm,NA,CH4,-0.103237
2021-08-31T17:20:28Z,9,12,2,Control,3,45 µm,NA,CO2,7.88899
2021-08-31T17:22:04Z,9,10,1,Control,3,Disturbance,NA,CH4,-2.06097
2021-08-31T17:22:04Z,9,10,1,Control,3,Disturbance,NA,CO2,37.2378
